signup_country_code,marketing_channel_id,signup_platform,gender,is_paid_channel,subscription_date,net_revenue,subscription_count
US,,android,male,false,2017-01-29,0,1
ZA,2,ios,female,true,2017-01-29,0,1
US,,ios,female,false,2017-01-30,662.2139999999999,35
SE,1,ios,male,false,2017-01-30,20.993,1
FR,1,ios,female,false,2016-10-14,125.979,4
AR,1,ios,female,false,2016-10-01,0,2
RU,1,ios,female,false,2016-10-08,0,2
US,6,ios,female,true,2016-11-29,41.993,5
US,18,ios,male,true,2016-12-05,125.979,5
US,,ios,female,false,2016-12-06,209.965,16
EC,2,android,male,true,2017-01-04,84,3
CA,,ios,female,false,2017-01-03,130.346,10
AE,1,ios,female,false,2017-01-18,83.986,2
BR,1,ios,female,false,2017-01-21,0,3
CH,6,ios,female,true,2017-01-23,0,4
GB,18,android,male,true,2016-10-04,47.93408968954991,4
CL,1,android,male,false,2016-10-24,58.02,1
DE,1,ios,female,false,2016-10-08,62.986,5
TW,1,ios,male,false,2016-10-09,0,1
JP,1,ios,female,false,2016-10-12,41.993,1
AR,18,android,female,true,2016-10-21,0,2
CL,18,android,male,true,2016-10-22,58.02,1
CH,,android,male,false,2016-11-07,0,1
PY,2,ios,female,true,2016-11-24,55.986,2
US,18,ios,female,true,2016-12-08,0,1
MX,,ios,female,false,2016-12-20,41.993,4
CH,2,android,female,true,2016-12-20,58.50282955369822,3
US,18,ios,female,true,2016-12-22,0,2
ES,1,ios,female,false,2017-01-09,104.979,7
FR,2,ios,female,true,2017-01-09,209.951,18
CL,2,ios,male,true,2017-01-14,125.972,13
DE,1,ios,female,false,2017-01-16,62.986,6
IT,2,ios,male,true,2017-01-21,0,1
BH,1,ios,male,false,2016-11-08,42,1
UY,2,ios,female,true,2016-10-14,0,1
GT,1,android,male,false,2016-11-15,42,1
CA,,ios,female,false,2016-11-19,0,2
AU,2,ios,male,true,2016-11-20,83.986,12
IL,,ios,female,false,2016-11-28,41.993,1
MX,1,ios,male,false,2016-12-01,0,2
MX,12,ios,female,false,2016-12-01,0,1
US,1,android,female,false,2016-12-08,42,8
MX,1,android,female,false,2016-12-17,60.262988282608795,2
ES,1,ios,male,false,2016-12-19,41.993,3
DE,1,ios,female,false,2016-12-30,41.993,4
LV,1,ios,male,false,2016-12-31,0,1
GR,2,ios,female,true,2017-01-09,0,4
CA,1,android,female,false,2017-01-16,0,2
PE,2,ios,female,true,2017-01-18,83.986,5
MX,2,ios,male,true,2017-01-18,119.443,12
FR,6,ios,male,true,2017-01-31,41.993,3
RU,,ios,female,false,2016-11-20,42,1
MX,1,ios,male,false,2016-10-20,0,4
TT,1,android,female,false,2016-12-08,0,1
AU,2,ios,female,true,2016-12-11,125.979,4
CL,2,ios,male,true,2016-12-21,0,3
DK,2,ios,female,true,2017-01-11,41.993,3
CA,13,android,male,false,2017-01-13,0,1
CA,18,ios,male,true,2017-01-13,0,2
AR,1,ios,male,false,2016-10-03,20.993,3
IE,1,ios,male,false,2016-11-03,83.986,2
AR,2,android,male,true,2016-11-08,42,1
FR,2,ios,female,true,2016-11-20,0,1
CH,1,ios,female,false,2016-11-25,41.993,1
CH,2,android,female,true,2016-12-05,38.41973470645773,2
FR,6,ios,male,true,2016-12-16,0,2
AU,2,android,female,true,2016-12-21,82.4617718826129,2
CA,6,ios,female,true,2016-12-28,0,1
GB,2,android,male,true,2017-01-08,77.72263083237266,8
BE,,ios,female,false,2017-01-22,20.993,1
CA,2,android,female,true,2017-01-07,78.53232804410666,4
AR,2,android,male,true,2017-01-09,105,10
PE,2,ios,female,true,2017-01-30,37.61,2
CA,6,ios,female,true,2017-01-11,146.972,5
AR,1,ios,female,false,2017-01-17,104.979,4
MX,6,ios,female,true,2017-01-17,0,1
CR,2,ios,male,true,2017-01-19,0,2
KW,2,ios,female,true,2017-01-25,0,1
CA,1,ios,female,false,2016-11-16,146.97899999999998,8
BO,2,android,female,true,2016-10-11,0,1
AU,18,android,female,true,2016-11-04,0,1
AR,2,android,female,true,2016-11-20,0,2
US,2,android,male,true,2016-11-21,189,18
CH,,ios,female,false,2016-11-23,0,1
US,4,ios,male,true,2016-10-22,41.992999999999995,11
US,1,ios,male,false,2016-10-06,419.9369999999999,21
US,2,android,female,true,2016-10-11,189,10
GB,18,android,male,true,2016-10-11,0,3
US,18,android,female,true,2016-12-22,63,14
PA,2,android,female,true,2016-12-25,42,1
AE,2,ios,female,true,2017-01-02,62.986,7
BE,2,ios,female,true,2017-01-02,209.965,11
LU,2,ios,female,true,2017-01-05,42,4
US,1,android,female,false,2017-01-06,507.74,24
CA,2,ios,male,true,2017-01-06,83.979,13
US,2,android,female,true,2017-01-07,478.02,44
US,6,ios,female,true,2017-01-10,83.986,9
DE,1,ios,male,false,2017-01-18,62.986,8
IL,18,ios,female,true,2016-10-17,0,1
US,,ios,male,false,2016-10-21,219.446,11
CA,18,ios,female,true,2016-10-24,0,4
CA,1,ios,male,false,2016-10-27,27.993,4
AE,1,ios,male,false,2016-10-31,41.993,1
US,,ios,female,false,2016-11-01,167.972,13
NO,1,android,female,false,2016-11-04,0,1
GB,1,android,male,false,2016-11-07,17.313693428415053,2
US,4,ios,male,true,2016-11-13,272.944,25
AU,2,ios,female,true,2016-11-15,20.993,4
AU,1,android,male,false,2017-01-17,84.07966502628507,4
US,4,ios,male,true,2016-11-19,209.965,14
CA,,ios,female,false,2016-11-27,0,4
CH,2,ios,male,true,2016-11-27,104.986,7
MX,9,ios,female,true,2016-12-03,0,1
IE,1,ios,female,false,2016-12-20,0,1
ES,2,android,female,true,2016-12-29,90.21591600716121,12
AU,1,android,female,false,2016-12-30,0,1
BR,2,ios,female,true,2017-01-02,125.979,4
SV,1,ios,female,false,2017-01-04,0,1
AE,2,ios,female,true,2017-01-07,104.979,8
US,2,ios,male,true,2017-01-07,728.338,61
US,9,android,female,true,2017-01-24,126,8
GB,3,ios,male,true,2017-01-26,41.993,3
US,2,android,female,true,2016-10-03,168,15
US,,android,male,false,2016-10-25,63,3
US,2,ios,male,true,2016-10-30,188.972,16
CL,2,ios,female,true,2016-11-20,0,4
MX,1,ios,female,false,2016-12-09,0,2
FR,6,ios,female,true,2017-01-19,42,1
GB,1,ios,female,false,2016-12-18,104.986,5
NO,2,ios,female,true,2016-12-27,0,2
CA,6,ios,male,true,2017-01-04,41.993,2
CH,,ios,female,false,2017-01-30,0,5
CA,1,ios,female,false,2017-01-14,595.83,25
FR,2,ios,female,true,2017-01-16,146.972,9
CL,2,ios,male,true,2017-01-16,83.986,6
CA,,ios,female,false,2017-01-17,62.986,4
CR,2,ios,male,true,2017-01-17,83.986,5
ID,1,ios,female,false,2017-01-21,41.993,1
DE,6,ios,female,true,2017-01-26,104.979,4
QA,1,ios,female,false,2016-11-04,42,1
JM,2,ios,male,true,2016-10-08,0,1
US,2,ios,male,true,2016-11-07,167.979,10
CA,2,android,female,true,2016-11-07,78.41350604531952,12
AU,2,android,female,true,2016-11-12,163.70354672859176,11
BE,,ios,female,false,2016-11-16,42,1
US,,ios,female,false,2016-11-26,146.97899999999998,17
AE,18,android,female,true,2016-11-27,0,1
US,18,android,female,true,2016-12-07,0,4
US,,ios,male,false,2016-12-10,83.98599999999999,11
US,18,android,male,true,2016-12-20,126,12
US,3,ios,female,true,2016-12-28,146.972,23
HK,12,ios,male,false,2016-12-31,0,1
CZ,2,ios,female,true,2017-01-01,41.993,3
DE,1,ios,male,false,2017-01-04,62.986,10
MX,2,ios,male,true,2017-01-14,146.979,14
CA,6,ios,male,true,2017-01-16,251.958,11
US,,ios,female,false,2017-01-29,509.607,30
CA,2,ios,female,true,2016-11-01,62.986,4
GB,1,android,male,false,2016-10-08,30.62039626113485,1
PY,1,ios,male,false,2016-10-16,0,1
BS,2,android,male,true,2016-10-31,0,1
FR,2,ios,female,true,2016-11-01,62.986,6
RU,1,ios,female,false,2016-11-01,0,1
CA,6,ios,male,true,2016-11-08,41.993,3
MX,1,ios,male,false,2016-11-10,41.993,1
AU,1,android,female,false,2016-11-12,40.919168948252505,4
US,1,android,female,false,2016-11-14,294,17
ZA,,ios,male,false,2016-11-17,0,1
ES,1,ios,male,false,2016-11-26,90.979,3
SA,1,ios,female,false,2016-12-04,0,1
AU,2,android,female,true,2016-12-07,59.52729897569506,5
CA,,ios,male,false,2016-12-08,41.993,1
US,3,ios,female,true,2016-12-10,41.993,4
NL,2,ios,male,true,2016-12-27,0,3
PT,12,ios,female,false,2017-01-15,20.993,1
FR,,ios,male,false,2017-01-24,0,2
MX,1,ios,male,false,2017-01-29,62.986,9
US,6,ios,female,true,2016-10-14,146.965,8
US,2,ios,male,true,2016-10-22,83.993,5
US,1,ios,female,false,2016-11-18,682.9360000000001,43
ZA,1,android,male,false,2016-11-22,0,1
AU,13,android,female,false,2016-12-01,39.388257050392966,1
KY,1,ios,female,false,2016-12-03,41.993,1
US,2,android,female,true,2016-12-09,168,8
SI,2,ios,male,true,2016-12-31,41.993,2
BS,,ios,male,false,2017-01-02,0,1
BE,18,ios,female,true,2017-01-03,20.993,1
US,1,android,female,false,2016-11-11,205.02,11
CA,18,ios,female,true,2016-10-23,20.993,3
CH,1,ios,male,false,2016-10-05,0,1
ES,1,ios,male,false,2016-10-14,20.993,2
DE,,ios,male,false,2016-10-18,0,1
GB,1,android,female,false,2016-11-19,60.77047141642287,4
MX,2,ios,male,true,2016-12-11,41.993,4
US,2,android,female,true,2016-12-12,399,24
AR,9,ios,female,true,2017-01-05,0,1
BR,1,ios,male,false,2017-01-10,41.993,2
MX,2,android,male,true,2017-01-14,16.29688297494705,15
RE,2,ios,female,true,2017-01-15,41.993,1
ES,1,android,female,false,2017-01-27,133.78586736058406,9
AU,18,ios,female,true,2016-10-28,0,2
DE,1,ios,male,false,2016-11-04,125.979,5
GB,18,ios,male,true,2016-11-29,0,1
AR,2,ios,female,true,2016-12-02,83.986,2
CR,2,android,female,true,2017-01-03,58.02,1
US,3,ios,female,true,2017-01-04,335.93,24
ES,2,android,female,true,2017-01-11,100.8257986930883,21
LV,2,ios,male,true,2017-01-15,41.993,1
BE,2,ios,female,true,2017-01-15,0,4
FR,2,ios,female,true,2017-01-17,146.972,12
CA,9,ios,female,true,2017-01-18,0,2
US,6,ios,female,true,2017-01-26,146.972,6
MX,1,ios,male,false,2017-01-28,41.992999999999995,5
TH,2,ios,female,true,2017-01-30,42,1
DE,2,ios,female,true,2016-10-02,0,2
GB,18,ios,female,true,2016-10-05,0,1
US,6,ios,female,true,2016-10-05,146.972,6
US,18,ios,female,true,2016-10-05,0,1
DO,1,ios,female,false,2016-10-08,41.993,3
CA,,ios,male,false,2016-10-15,41.993,2
US,3,ios,female,true,2016-11-27,41.993,9
UA,,web,female,false,2016-12-16,0,1
CA,1,ios,male,false,2016-12-16,0,2
US,2,ios,male,true,2016-12-29,230.958,21
DE,2,android,female,true,2017-01-08,31.571469786990864,4
ES,,ios,male,false,2017-01-12,0,2
CO,6,ios,male,true,2017-01-14,41.993,1
MU,2,ios,female,true,2017-01-15,0,2
US,9,android,male,true,2017-01-15,42,7
DE,,ios,male,false,2017-01-17,62.986,8
ES,1,ios,female,false,2016-12-10,87.81572933919145,4
US,4,ios,male,true,2016-10-18,20.993,10
ES,1,ios,male,false,2016-10-23,0,6
BD,1,android,female,false,2016-11-01,0,1
PE,2,android,female,true,2016-11-04,0,1
US,18,android,female,true,2016-11-05,168,23
US,18,ios,male,true,2016-11-18,0,2
FR,,ios,male,false,2016-12-29,41.993,3
NZ,2,android,female,true,2017-01-07,0,3
BR,1,ios,female,false,2017-01-16,0,1
US,,ios,male,false,2017-01-24,395.507,29
CR,1,ios,female,false,2017-01-25,0,2
US,18,android,male,true,2017-01-28,126,10
CA,2,android,female,true,2016-10-06,0,2
BO,1,ios,male,false,2017-01-25,0,1
HN,1,android,male,false,2016-10-19,0,1
AU,2,ios,female,true,2016-11-01,20.993,2
BO,1,android,female,false,2016-11-02,0,1
US,4,ios,male,true,2016-11-14,230.958,34
US,,ios,female,false,2016-11-24,0,3
ES,11,ios,female,false,2016-12-26,42,1
AR,2,ios,female,true,2017-01-08,167.972,13
CA,2,android,female,true,2017-01-09,60.588922659153,8
PA,1,ios,female,false,2017-01-13,41.993,2
PE,2,ios,female,true,2017-01-14,41.993,5
AU,2,android,male,true,2017-01-27,104.91289042040258,5
CO,2,ios,female,true,2017-01-28,41.993,3
US,2,ios,female,true,2016-10-04,434.387,13
AU,2,android,female,true,2016-10-17,59.76443265559891,2
CO,2,ios,male,true,2016-11-06,41.993,3
AU,1,ios,male,false,2016-11-09,0,1
FI,1,android,female,false,2016-12-19,32.39271184377483,1
CO,2,ios,female,true,2016-12-20,83.986,2
DE,2,ios,male,true,2017-01-07,62.986,16
GP,2,ios,male,true,2017-01-10,41.993,3
EC,1,ios,male,false,2017-01-16,0,1
CA,1,ios,female,false,2017-01-16,314.93,22
AU,2,android,female,true,2017-01-22,84.02141487509188,6
DO,2,android,female,true,2017-01-24,42,1
AE,18,android,male,true,2016-10-17,0,1
US,2,android,female,true,2016-10-29,147,11
MX,2,ios,female,true,2016-11-01,83.986,6
CA,2,ios,male,true,2016-12-11,125.986,9
US,3,ios,female,true,2016-12-18,20.993,4
BR,1,ios,female,false,2016-12-27,0,2
DE,2,ios,female,true,2017-01-01,20.993,8
CH,18,android,female,true,2017-01-02,156.70097240647613,7
GB,,ios,male,false,2017-01-08,62.986,8
BE,2,ios,female,true,2017-01-05,41.993,2
CH,1,ios,male,false,2017-01-06,60.494354940107414,7
AR,2,ios,male,true,2017-01-13,0,6
DE,6,ios,female,true,2017-01-14,41.993,3
MX,1,ios,male,false,2017-01-18,20.993,11
GB,1,ios,female,false,2017-01-26,62.986,10
ES,2,ios,male,true,2017-01-26,230.951,23
AE,1,ios,female,false,2017-01-27,41.993,3
CH,2,ios,female,true,2017-01-28,62.986,5
DE,2,android,female,true,2016-10-03,0,5
CR,2,ios,female,true,2016-10-09,0,1
AR,2,ios,female,true,2016-10-13,20.993,2
DE,1,ios,female,false,2016-11-08,83.986,4
CA,18,android,male,true,2016-11-09,0,1
CH,18,android,female,true,2016-11-15,0,2
US,6,ios,male,true,2016-11-20,41.986,4
TR,1,ios,female,false,2016-11-25,27.993,1
CL,2,ios,female,true,2016-12-11,41.993,8
NO,1,ios,female,false,2016-12-29,0,1
JM,2,android,male,true,2016-12-29,0,1
NL,13,android,male,false,2016-12-31,0,1
DE,2,ios,male,true,2017-01-09,230.96499999999995,14
DE,1,android,male,false,2017-01-19,34.55648925904965,5
AU,2,ios,female,true,2017-01-22,20.993,7
ES,1,ios,female,false,2016-10-09,41.993,3
CA,1,ios,male,false,2016-10-16,83.986,3
US,4,ios,male,true,2016-11-05,230.958,18
GB,18,android,male,true,2016-12-29,61.67677409873625,3
NZ,1,ios,female,false,2017-01-15,20.993,1
AE,,ios,female,false,2017-01-23,0,1
US,18,ios,female,true,2017-01-25,0,2
KW,2,ios,female,true,2017-01-28,41.993,2
CA,18,ios,female,true,2016-10-07,0,3
US,3,ios,male,true,2016-10-08,62.986,2
AR,1,android,female,false,2016-10-13,42,1
MX,2,android,female,true,2016-10-14,31.513033381455337,1
AU,2,ios,male,true,2016-11-06,83.986,7
GB,18,android,female,true,2016-11-19,61.00563196934628,7
FR,2,ios,female,true,2016-11-22,41.993,2
NL,,ios,male,false,2016-12-10,0,2
DE,6,ios,male,true,2016-12-15,41.993,3
ES,18,ios,female,true,2016-12-30,0,1
AR,1,android,male,false,2016-12-31,0,1
PE,18,android,female,true,2017-01-11,40.87277261981651,1
FR,2,ios,female,true,2017-01-30,167.965,12
US,1,ios,female,false,2016-10-10,896.2820000000002,59
CH,,android,male,false,2016-10-31,38.62879756597534,2
CH,1,ios,female,false,2016-11-14,146.972,9
CA,1,android,female,false,2016-11-24,38.30652672743277,2
BS,2,ios,female,true,2016-12-01,20.993,1
US,6,ios,male,true,2016-12-01,161.436,6
DE,1,android,female,false,2016-12-17,0,3
AU,18,android,male,true,2016-12-28,0,3
GB,18,ios,female,true,2017-01-01,20.993,6
CH,,ios,male,false,2017-01-13,0,3
MX,1,android,male,false,2017-01-17,0,3
SE,1,android,female,false,2017-01-21,34.54936821120933,1
US,2,ios,female,true,2017-01-20,188.972,11
CA,1,android,female,false,2016-11-08,39.20675302265976,5
DE,1,android,male,false,2016-11-12,0,1
IT,,ios,female,false,2016-11-13,41.993,1
US,3,ios,male,true,2016-12-21,0,4
CH,2,android,male,true,2016-12-31,0,1
AR,2,ios,male,true,2017-01-05,209.965,17
ES,,ios,male,false,2017-01-23,62.986,6
US,18,ios,male,true,2017-01-23,41.993,6
UY,18,ios,female,true,2017-01-29,20.993,1
US,,android,male,false,2016-10-28,58.02,2
HK,18,ios,female,true,2016-10-23,0,1
US,18,android,female,true,2016-11-18,105,13
ZM,18,android,female,true,2016-11-06,0,1
DE,2,android,female,true,2016-10-05,47.793825888059914,3
US,18,ios,male,true,2016-10-29,20.993,12
US,,ios,male,false,2016-11-10,125.979,8
SA,1,android,female,false,2016-11-14,0,1
CL,2,ios,female,true,2016-11-22,83.993,5
US,1,ios,female,false,2016-12-01,398.9369999999999,25
PY,2,ios,male,true,2016-12-03,0,1
CA,2,ios,male,true,2016-12-04,83.986,12
EC,1,android,male,false,2016-12-07,0,1
AR,18,ios,male,true,2016-12-13,0,1
AU,2,android,female,true,2016-12-14,40.9432852119648,4
FR,1,ios,male,false,2016-12-25,83.986,5
US,1,ios,female,false,2016-12-28,543.386,47
CR,2,ios,female,true,2017-01-03,83.986,16
GB,2,android,male,true,2017-01-03,205.23575202783584,23
CA,18,android,female,true,2017-01-06,79.37230748558042,5
US,18,ios,male,true,2017-01-07,125.972,10
US,1,ios,male,false,2017-01-09,649.0110000000001,67
CH,2,ios,female,true,2017-01-10,419.93,17
US,18,android,female,true,2017-01-23,84,21
ES,2,ios,female,true,2017-01-14,188.965,31
GB,1,ios,female,false,2017-01-14,146.965,19
US,18,android,female,true,2017-01-20,116.04,17
CO,1,ios,female,false,2017-01-21,41.993,3
CA,13,ios,male,false,2017-01-23,0,1
AR,2,ios,male,true,2017-01-24,41.993,4
IE,,ios,male,false,2017-01-26,41.993,2
CL,2,ios,female,true,2017-01-30,309.961,20
EC,2,ios,male,true,2017-01-13,83.986,5
US,18,android,male,true,2016-10-18,105,14
AU,2,ios,male,true,2016-10-21,0,1
KW,1,android,female,false,2016-10-22,42,1
AU,1,android,female,false,2016-10-26,40.634432655598914,4
FR,2,android,male,true,2016-10-31,33.90010073339697,2
US,4,ios,female,true,2016-10-31,62.986,20
DE,1,ios,female,false,2016-11-02,62.986,5
GR,,ios,male,false,2016-11-17,41.993,1
US,3,ios,female,true,2016-11-18,83.979,8
FR,2,ios,female,true,2016-11-20,0,2
PE,,web,female,false,2016-11-21,38.57,1
US,18,ios,female,true,2016-11-27,146.972,11
FR,1,ios,female,false,2016-12-07,251.95800000000003,15
AU,,ios,male,false,2016-12-26,41.993,3
GB,,ios,male,false,2016-12-27,20.993,3
US,3,android,male,true,2017-01-07,20.993,2
MX,2,android,female,true,2017-01-09,95.77109399019986,22
GB,2,android,male,true,2017-01-10,61.280707735114134,5
US,3,ios,male,true,2017-01-11,293.951,23
ES,1,ios,female,false,2017-01-22,163.96085251856277,18
US,11,ios,female,false,2017-01-22,83.986,4
SG,18,ios,female,true,2017-01-10,0,1
AR,,android,male,false,2016-10-05,0,2
FR,1,ios,male,false,2016-10-14,146.965,10
DE,1,ios,female,false,2016-11-23,83.993,3
US,4,ios,male,true,2016-11-05,167.972,16
US,1,ios,male,false,2016-11-17,423.423,46
NI,2,ios,male,true,2016-11-30,41.993,1
AE,2,ios,female,true,2016-12-04,0,2
CH,18,ios,female,true,2016-12-10,41.993,1
SE,18,ios,male,true,2016-12-21,0,1
CH,18,ios,female,true,2017-01-01,20.993,2
AR,,ios,female,false,2017-01-10,83.986,2
AR,2,android,female,true,2017-01-08,126,6
CA,1,ios,male,false,2017-01-15,145.102,18
DK,1,android,male,false,2017-01-16,0,1
PE,2,ios,male,true,2017-01-18,0,4
AR,2,ios,male,true,2017-01-20,104.979,7
AU,6,ios,female,true,2017-01-31,79.60300000000002,5
ES,2,android,female,true,2017-01-21,0,6
AU,1,ios,male,false,2017-01-24,125.979,5
FR,1,ios,male,false,2017-01-28,83.979,6
US,,ios,female,false,2016-10-13,188.972,15
FR,,ios,male,false,2016-10-01,314.951,20
US,,ios,female,false,2016-10-16,266.415,12
US,,ios,male,false,2017-01-24,251.951,19
MX,2,android,female,true,2016-11-01,63.13431396323831,9
CA,1,ios,female,false,2016-11-02,41.993,4
CA,1,android,male,false,2016-11-12,0,3
GT,2,ios,male,true,2016-11-13,0,2
SA,1,ios,female,false,2016-11-17,0,1
US,2,android,female,true,2016-11-27,174.99300117492675,23
CA,18,android,male,true,2016-12-01,0,2
PY,2,ios,female,true,2016-12-08,41.993,4
US,1,ios,female,false,2016-12-14,560.373,34
AE,2,ios,male,true,2016-12-17,41.993,6
CR,2,ios,male,true,2016-12-29,104.979,6
US,1,ios,female,false,2016-12-30,461.916,47
US,,ios,male,false,2017-01-01,1041.1130000000005,88
DE,2,ios,female,true,2017-01-02,62.986,13
US,,ios,female,false,2017-01-15,503.91599999999994,50
US,18,android,female,true,2017-01-15,231,29
NL,18,android,female,true,2017-01-17,0,1
ES,1,ios,female,false,2017-01-18,83.979,19
CR,,ios,female,false,2017-01-19,0,1
US,2,ios,female,true,2017-01-21,188.972,18
US,9,android,female,true,2017-01-28,42,7
US,9,ios,female,true,2017-01-28,41.993,7
ES,2,ios,female,true,2017-01-30,314.937,33
CH,18,android,female,true,2016-10-04,38.62879756597534,1
PE,1,ios,female,false,2016-10-06,41.993,1
US,18,android,male,true,2016-10-11,105,15
MX,,ios,female,false,2016-10-11,41.993,1
AU,4,android,female,true,2016-10-13,20.83817059261483,1
US,4,ios,male,true,2016-10-12,20.993,11
US,4,ios,female,true,2016-10-17,146.972,16
AR,2,ios,female,true,2016-10-30,125.979,4
AU,18,android,male,true,2016-11-02,0,3
US,2,android,female,true,2016-11-11,210,14
US,,ios,female,false,2016-11-16,62.979,7
US,2,ios,male,true,2016-11-17,230.958,13
CA,1,android,female,false,2016-11-20,80.00047610395696,3
ES,1,android,female,false,2016-11-24,0,1
IL,2,ios,female,true,2016-11-26,181.958,11
DE,1,ios,female,false,2016-12-11,62.986,4
MX,18,android,female,true,2016-12-11,0,1
MX,1,ios,female,false,2017-01-01,146.972,19
US,1,ios,male,false,2017-01-06,744.348,70
MX,2,ios,male,true,2017-01-09,188.96500000000003,24
US,3,ios,female,true,2017-01-09,146.965,24
PE,1,ios,male,false,2017-01-12,62.992999999999995,4
CA,2,ios,female,true,2017-01-15,272.951,17
GB,1,ios,female,false,2017-01-16,188.7328453426424,9
RE,2,ios,female,true,2017-01-20,0,1
DE,,ios,male,false,2017-01-31,0,3
CZ,1,android,female,false,2017-01-27,4.237999411858773,1
CO,1,ios,male,false,2016-10-01,20.993,2
AU,1,ios,female,false,2016-10-04,20.993,3
CA,6,ios,male,true,2017-01-01,88.35300000000002,3
US,1,android,female,false,2016-10-07,84,9
US,,android,female,false,2016-12-07,21,3
US,4,ios,female,true,2016-11-17,237.951,22
CR,2,ios,female,true,2016-10-22,41.993,3
CA,18,android,female,true,2016-10-31,59.30021234507371,4
US,2,android,female,true,2016-11-05,84,5
CO,2,ios,female,true,2016-11-07,41.993,3
